idx,prompt,answer,pred,correct,latency_ms,flags,gating_enabled
849,Dave found at the Mall on Tuesday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay,False
850,Alice met at the Library on Monday. When was Alice at the Library?,Monday,Monday,1,0.0,pre_replay,False
851,Alice found at the Mall on Thursday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
852,Alice met at the Park on Wednesday. When was Alice at the Park?,Wednesday,Wednesday,1,0.0,pre_replay,False
853,Bob found at the Mall on Thursday. What did Bob do?,found,found,1,0.0,pre_replay,False
854,Bob helped at the Mall on Thursday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
855,Dave saw at the Library on Monday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay,False
856,Bob helped at the Mall on Monday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
857,Dave saw at the Mall on Thursday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay,False
858,Bob saw at the Park on Wednesday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay,False
859,Alice saw at the Library on Monday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay,False
860,Dave found at the Park on Monday. When was Dave at the Park?,Monday,Monday,1,0.0,pre_replay,False
861,Bob found at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday,1,0.0,pre_replay,False
862,Alice helped at the Library on Tuesday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay,False
863,Bob found at the Library on Monday. Where was Bob?,the Library,the Library,1,0.0,pre_replay,False
864,Alice saw at the Library on Wednesday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay,False
865,Dave met at the Library on Wednesday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay,False
866,Alice helped at the Library on Monday. When was Alice at the Library?,Monday,Monday,1,0.0,pre_replay,False
867,Alice saw at the Library on Monday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay,False
868,Bob saw at the Park on Wednesday. What did Bob do?,saw,saw,1,0.0,pre_replay,False
869,Alice helped at the Park on Wednesday. Where was Alice?,the Park,the Park,1,0.0,pre_replay,False
870,Bob met at the Library on Wednesday. What did Bob do?,met,met,1,0.0,pre_replay,False
871,Alice saw at the Cafe on Wednesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay,False
872,Alice saw at the Mall on Monday. What did Alice do?,saw,saw,1,0.0,pre_replay,False
873,Dave helped at the Mall on Monday. When was Dave at the Mall?,Monday,Monday,1,0.0,pre_replay,False
874,Carol helped at the Mall on Tuesday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay,False
875,Carol saw at the Mall on Tuesday. When was Carol at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
876,Dave helped at the Mall on Monday. When was Dave at the Mall?,Monday,Monday,1,0.0,pre_replay,False
877,Carol helped at the Mall on Wednesday. When was Carol at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
878,Alice found at the Park on Monday. What did Alice do?,found,found,1,0.0,pre_replay,False
879,Carol met at the Mall on Tuesday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
880,Alice found at the Park on Wednesday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay,False
881,Bob found at the Library on Thursday. Where was Bob?,the Library,the Library,1,0.0,pre_replay,False
882,Bob met at the Park on Thursday. When was Bob at the Park?,Thursday,Thursday,1,0.0,pre_replay,False
883,Dave found at the Library on Monday. When was Dave at the Library?,Monday,Monday,1,0.0,pre_replay,False
884,Dave saw at the Cafe on Monday. When was Dave at the Cafe?,Monday,Monday,1,0.0,pre_replay,False
885,Carol met at the Mall on Monday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
886,Bob helped at the Library on Thursday. When was Bob at the Library?,Thursday,Thursday,1,0.0,pre_replay,False
887,Bob met at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday,1,0.0,pre_replay,False
888,Dave found at the Cafe on Wednesday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
889,Bob found at the Park on Thursday. What did Bob do?,found,found,1,0.0,pre_replay,False
890,Bob met at the Park on Wednesday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay,False
891,Carol helped at the Park on Monday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
892,Dave saw at the Cafe on Tuesday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
893,Alice met at the Mall on Thursday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
894,Bob helped at the Park on Thursday. When was Bob at the Park?,Thursday,Thursday,1,0.0,pre_replay,False
895,Alice helped at the Mall on Tuesday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
896,Alice saw at the Park on Tuesday. Where was Alice?,the Park,the Park,1,0.0,pre_replay,False
897,Dave saw at the Park on Tuesday. What did Dave do?,saw,saw,1,0.0,pre_replay,False
898,Carol met at the Cafe on Tuesday. When was Carol at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
899,Dave met at the Library on Monday. What did Dave do?,met,met,1,0.0,pre_replay,False
900,Bob found at the Cafe on Monday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay,False
901,Bob saw at the Mall on Monday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
902,Carol met at the Park on Monday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
903,Bob found at the Library on Wednesday. Where was Bob?,the Library,the Library,1,0.0,pre_replay,False
904,Bob found at the Library on Tuesday. What did Bob do?,found,found,1,0.0,pre_replay,False
905,Dave met at the Library on Tuesday. When was Dave at the Library?,Tuesday,Tuesday,1,0.0,pre_replay,False
906,Bob helped at the Cafe on Thursday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay,False
907,Carol helped at the Park on Monday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
908,Carol found at the Park on Monday. What did Carol do?,found,found,1,0.0,pre_replay,False
909,Bob helped at the Mall on Tuesday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
910,Alice found at the Cafe on Thursday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
911,Carol found at the Park on Thursday. When was Carol at the Park?,Thursday,Thursday,1,0.0,pre_replay,False
912,Bob found at the Library on Tuesday. When was Bob at the Library?,Tuesday,Tuesday,1,0.0,pre_replay,False
913,Carol met at the Mall on Tuesday. When was Carol at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
914,Bob found at the Mall on Tuesday. When was Bob at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
915,Dave met at the Cafe on Tuesday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay,False
916,Alice met at the Cafe on Tuesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay,False
917,Dave found at the Library on Tuesday. When was Dave at the Library?,Tuesday,Tuesday,1,0.0,pre_replay,False
918,Alice saw at the Cafe on Thursday. What did Alice do?,saw,saw,1,0.0,pre_replay,False
919,Dave found at the Cafe on Wednesday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
920,Dave met at the Cafe on Tuesday. When was Dave at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
921,Alice saw at the Library on Thursday. When was Alice at the Library?,Thursday,Thursday,1,0.0,pre_replay,False
922,Alice found at the Mall on Monday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
923,Bob helped at the Mall on Tuesday. When was Bob at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
924,Carol met at the Cafe on Tuesday. What did Carol do?,met,met,1,0.0,pre_replay,False
925,Dave saw at the Park on Monday. Where was Dave?,the Park,the Park,1,0.0,pre_replay,False
926,Bob found at the Library on Wednesday. What did Bob do?,found,found,1,0.0,pre_replay,False
927,Alice met at the Mall on Tuesday. When was Alice at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
928,Alice found at the Library on Monday. When was Alice at the Library?,Monday,Monday,1,0.0,pre_replay,False
929,Dave met at the Mall on Wednesday. What did Dave do?,met,met,1,0.0,pre_replay,False
930,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay,False
931,Alice helped at the Library on Wednesday. What did Alice do?,helped,helped,1,0.0,pre_replay,False
932,Alice found at the Mall on Wednesday. When was Alice at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
933,Bob saw at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
934,Dave met at the Cafe on Tuesday. What did Dave do?,met,met,1,0.0,pre_replay,False
935,Carol helped at the Library on Wednesday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
936,Bob met at the Cafe on Tuesday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay,False
937,Bob saw at the Park on Thursday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
938,Dave saw at the Library on Tuesday. When was Dave at the Library?,Tuesday,Tuesday,1,0.0,pre_replay,False
939,Dave met at the Cafe on Thursday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
940,Carol saw at the Mall on Wednesday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay,False
941,Bob saw at the Park on Thursday. What did Bob do?,saw,saw,1,0.0,pre_replay,False
942,Alice found at the Mall on Wednesday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
943,Carol helped at the Mall on Monday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
944,Bob saw at the Mall on Thursday. What did Bob do?,saw,saw,1,0.0,pre_replay,False
945,Dave found at the Library on Wednesday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
946,Alice helped at the Library on Wednesday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay,False
947,Alice saw at the Cafe on Thursday. What did Alice do?,saw,saw,1,0.0,pre_replay,False
948,Alice helped at the Park on Tuesday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay,False
949,Alice found at the Library on Monday. Where was Alice?,the Library,the Library,1,0.0,pre_replay,False
950,Bob found at the Library on Tuesday. Where was Bob?,the Library,the Library,1,0.0,pre_replay,False
951,Dave saw at the Cafe on Monday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay,False
952,Carol helped at the Mall on Monday. What did Carol do?,helped,helped,1,0.0,pre_replay,False
953,Dave met at the Cafe on Tuesday. What did Dave do?,met,met,1,0.0,pre_replay,False
954,Alice found at the Cafe on Tuesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay,False
955,Bob saw at the Library on Wednesday. When was Bob at the Library?,Wednesday,Wednesday,1,0.0,pre_replay,False
956,Carol found at the Library on Monday. What did Carol do?,found,found,1,0.0,pre_replay,False
957,Alice found at the Park on Monday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay,False
958,Carol helped at the Library on Monday. What did Carol do?,helped,helped,1,0.0,pre_replay,False
959,Carol met at the Park on Wednesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
960,Bob helped at the Park on Monday. What did Bob do?,helped,helped,1,0.0,pre_replay,False
961,Dave helped at the Park on Wednesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay,False
962,Alice met at the Library on Thursday. When was Alice at the Library?,Thursday,Thursday,1,0.0,pre_replay,False
963,Alice saw at the Cafe on Wednesday. What did Alice do?,saw,saw,1,0.0,pre_replay,False
964,Bob helped at the Library on Monday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay,False
965,Bob found at the Park on Thursday. When was Bob at the Park?,Thursday,Thursday,1,0.0,pre_replay,False
966,Dave found at the Cafe on Tuesday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay,False
967,Alice found at the Park on Tuesday. When was Alice at the Park?,Tuesday,Tuesday,1,0.0,pre_replay,False
968,Bob helped at the Cafe on Monday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay,False
969,Alice met at the Library on Monday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay,False
970,Carol helped at the Mall on Wednesday. When was Carol at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
971,Bob met at the Park on Tuesday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
972,Alice found at the Park on Wednesday. What did Alice do?,found,found,1,0.0,pre_replay,False
973,Carol saw at the Library on Thursday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
974,Carol met at the Cafe on Monday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay,False
975,Alice found at the Mall on Thursday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
976,Dave met at the Cafe on Thursday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
977,Carol saw at the Mall on Wednesday. When was Carol at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
978,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay,False
979,Dave found at the Library on Tuesday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
980,Carol found at the Cafe on Thursday. When was Carol at the Cafe?,Thursday,Thursday,1,0.0,pre_replay,False
981,Dave met at the Cafe on Tuesday. When was Dave at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
982,Alice met at the Library on Thursday. Where was Alice?,the Library,the Library,1,0.0,pre_replay,False
983,Alice found at the Library on Wednesday. What did Alice do?,found,found,1,0.0,pre_replay,False
984,Dave found at the Cafe on Monday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay,False
985,Alice found at the Library on Monday. When was Alice at the Library?,Monday,Monday,1,0.0,pre_replay,False
986,Alice helped at the Cafe on Monday. When was Alice at the Cafe?,Monday,Monday,1,0.0,pre_replay,False
987,Dave met at the Park on Wednesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay,False
988,Bob found at the Cafe on Monday. What did Bob do?,found,found,1,0.0,pre_replay,False
989,Bob met at the Park on Tuesday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
990,Alice helped at the Library on Thursday. When was Alice at the Library?,Thursday,Thursday,1,0.0,pre_replay,False
991,Alice helped at the Park on Monday. When was Alice at the Park?,Monday,Monday,1,0.0,pre_replay,False
992,Dave met at the Library on Monday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay,False
993,Carol met at the Mall on Wednesday. When was Carol at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
994,Carol met at the Park on Tuesday. Where was Carol?,the Park,the Park,1,0.0,pre_replay,False
995,Dave met at the Cafe on Monday. What did Dave do?,met,met,1,0.0,pre_replay,False
996,Bob found at the Park on Tuesday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay,False
997,Alice met at the Mall on Tuesday. What did Alice do?,met,met,1,0.0,pre_replay,False
998,Dave saw at the Mall on Tuesday. What did Dave do?,saw,saw,1,0.0,pre_replay,False
999,Carol helped at the Cafe on Wednesday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
